,filename,partition,semantic_label,numeric_label
6184,06184.png,train,pantheon,4
6185,06185.png,train,hofburg_imperial_palace,5
6186,06186.png,train,berlin_cathedral,6
6187,06187.png,train,hagia_sophia,7
6188,06188.png,train,gaudi_casa_batllo_barcelona,8
6189,06189.png,train,st_stephen_cathedral_vienna,9
6190,06190.png,train,colosseum,0
6191,06191.png,train,petronas_towers,1
6192,06192.png,train,rialto_bridge,2
6193,06193.png,train,museu_nacional_dart_de_catalunya,3
6194,06194.png,train,pantheon,4
6195,06195.png,train,hofburg_imperial_palace,5
6196,06196.png,train,berlin_cathedral,6
6197,06197.png,train,hagia_sophia,7
6198,06198.png,train,gaudi_casa_batllo_barcelona,8
6199,06199.png,train,st_stephen_cathedral_vienna,9
6200,06200.png,train,colosseum,0
6201,06201.png,train,petronas_towers,1
6202,06202.png,train,rialto_bridge,2
6203,06203.png,train,museu_nacional_dart_de_catalunya,3
6204,06204.png,train,pantheon,4
6205,06205.png,train,hofburg_imperial_palace,5
6206,06206.png,train,berlin_cathedral,6
6207,06207.png,train,hagia_sophia,7
6208,06208.png,train,gaudi_casa_batllo_barcelona,8
6209,06209.png,train,st_stephen_cathedral_vienna,9
6210,06210.png,train,colosseum,0
6211,06211.png,train,petronas_towers,1
6212,06212.png,train,rialto_bridge,2
6213,06213.png,train,museu_nacional_dart_de_catalunya,3
6214,06214.png,train,pantheon,4
6215,06215.png,train,hofburg_imperial_palace,5
6216,06216.png,train,berlin_cathedral,6
6217,06217.png,train,hagia_sophia,7
6218,06218.png,train,gaudi_casa_batllo_barcelona,8
6219,06219.png,train,st_stephen_cathedral_vienna,9
6220,06220.png,train,colosseum,0
6221,06221.png,train,petronas_towers,1
6222,06222.png,train,rialto_bridge,2
6223,06223.png,train,museu_nacional_dart_de_catalunya,3
6224,06224.png,train,pantheon,4
6225,06225.png,train,hofburg_imperial_palace,5
6226,06226.png,train,berlin_cathedral,6
6227,06227.png,train,hagia_sophia,7
6228,06228.png,train,gaudi_casa_batllo_barcelona,8
6229,06229.png,train,st_stephen_cathedral_vienna,9
6230,06230.png,train,colosseum,0
6231,06231.png,train,petronas_towers,1
6232,06232.png,train,rialto_bridge,2
6233,06233.png,train,museu_nacional_dart_de_catalunya,3
6234,06234.png,train,pantheon,4
6235,06235.png,train,hofburg_imperial_palace,5
6236,06236.png,train,berlin_cathedral,6
6237,06237.png,train,hagia_sophia,7
6238,06238.png,train,gaudi_casa_batllo_barcelona,8
6239,06239.png,train,st_stephen_cathedral_vienna,9
6240,06240.png,train,colosseum,0
6241,06241.png,train,petronas_towers,1
6242,06242.png,train,rialto_bridge,2
6243,06243.png,train,museu_nacional_dart_de_catalunya,3
6244,06244.png,train,pantheon,4
6245,06245.png,train,hofburg_imperial_palace,5
6246,06246.png,train,berlin_cathedral,6
6247,06247.png,train,hagia_sophia,7
6248,06248.png,train,gaudi_casa_batllo_barcelona,8
6249,06249.png,train,st_stephen_cathedral_vienna,9
6250,06250.png,train,colosseum,0
6251,06251.png,train,petronas_towers,1
6252,06252.png,train,rialto_bridge,2
6253,06253.png,train,museu_nacional_dart_de_catalunya,3
6254,06254.png,train,pantheon,4
6255,06255.png,train,hofburg_imperial_palace,5
6256,06256.png,train,berlin_cathedral,6
6257,06257.png,train,hagia_sophia,7
6258,06258.png,train,gaudi_casa_batllo_barcelona,8
6259,06259.png,train,st_stephen_cathedral_vienna,9
6260,06260.png,train,colosseum,0
6261,06261.png,train,petronas_towers,1
6262,06262.png,train,rialto_bridge,2
6263,06263.png,train,museu_nacional_dart_de_catalunya,3
6264,06264.png,train,pantheon,4
6265,06265.png,train,hofburg_imperial_palace,5
6266,06266.png,train,berlin_cathedral,6
6267,06267.png,train,hagia_sophia,7
6268,06268.png,train,gaudi_casa_batllo_barcelona,8
6269,06269.png,train,st_stephen_cathedral_vienna,9
6270,06270.png,train,colosseum,0
6271,06271.png,train,petronas_towers,1
6272,06272.png,train,rialto_bridge,2
6273,06273.png,train,museu_nacional_dart_de_catalunya,3
6274,06274.png,train,pantheon,4
6275,06275.png,train,hofburg_imperial_palace,5
6276,06276.png,train,berlin_cathedral,6
6277,06277.png,train,hagia_sophia,7
6278,06278.png,train,gaudi_casa_batllo_barcelona,8
6279,06279.png,train,st_stephen_cathedral_vienna,9
6280,06280.png,train,colosseum,0
6281,06281.png,train,petronas_towers,1
6282,06282.png,train,rialto_bridge,2
6283,06283.png,train,museu_nacional_dart_de_catalunya,3
6284,06284.png,train,pantheon,4
6285,06285.png,train,hofburg_imperial_palace,5
6286,06286.png,train,berlin_cathedral,6
6287,06287.png,train,hagia_sophia,7
6288,06288.png,train,gaudi_casa_batllo_barcelona,8
6289,06289.png,train,st_stephen_cathedral_vienna,9
6290,06290.png,train,colosseum,0
6291,06291.png,train,petronas_towers,1
6292,06292.png,train,rialto_bridge,2
6293,06293.png,train,museu_nacional_dart_de_catalunya,3
6294,06294.png,train,pantheon,4
6295,06295.png,train,hofburg_imperial_palace,5
6296,06296.png,train,berlin_cathedral,6
6297,06297.png,train,hagia_sophia,7
6298,06298.png,train,gaudi_casa_batllo_barcelona,8
6299,06299.png,train,st_stephen_cathedral_vienna,9
6300,06300.png,train,colosseum,0
6301,06301.png,train,petronas_towers,1
6302,06302.png,train,rialto_bridge,2
6303,06303.png,train,museu_nacional_dart_de_catalunya,3
6304,06304.png,train,pantheon,4
6305,06305.png,train,hofburg_imperial_palace,5
6306,06306.png,train,berlin_cathedral,6
6307,06307.png,train,hagia_sophia,7
6308,06308.png,train,gaudi_casa_batllo_barcelona,8
6309,06309.png,train,st_stephen_cathedral_vienna,9
6310,06310.png,train,colosseum,0
6311,06311.png,train,petronas_towers,1
6312,06312.png,train,rialto_bridge,2
6313,06313.png,train,museu_nacional_dart_de_catalunya,3
6314,06314.png,train,pantheon,4
6315,06315.png,train,hofburg_imperial_palace,5
6316,06316.png,train,berlin_cathedral,6
6317,06317.png,train,hagia_sophia,7
6318,06318.png,train,gaudi_casa_batllo_barcelona,8
6319,06319.png,train,st_stephen_cathedral_vienna,9
6320,06320.png,train,colosseum,0
6321,06321.png,train,petronas_towers,1
6322,06322.png,train,rialto_bridge,2
6323,06323.png,train,museu_nacional_dart_de_catalunya,3
6324,06324.png,train,pantheon,4
6325,06325.png,train,hofburg_imperial_palace,5
6326,06326.png,train,berlin_cathedral,6
6327,06327.png,train,hagia_sophia,7
6328,06328.png,train,gaudi_casa_batllo_barcelona,8
6329,06329.png,train,st_stephen_cathedral_vienna,9
6330,06330.png,train,colosseum,0
6331,06331.png,train,petronas_towers,1
6332,06332.png,train,rialto_bridge,2
6333,06333.png,train,museu_nacional_dart_de_catalunya,3
6334,06334.png,train,pantheon,4
6335,06335.png,train,hofburg_imperial_palace,5
6336,06336.png,train,berlin_cathedral,6
6337,06337.png,train,hagia_sophia,7
6338,06338.png,train,gaudi_casa_batllo_barcelona,8
6339,06339.png,train,st_stephen_cathedral_vienna,9
6340,06340.png,train,colosseum,0
6341,06341.png,train,petronas_towers,1
6342,06342.png,train,rialto_bridge,2
6343,06343.png,train,museu_nacional_dart_de_catalunya,3
6344,06344.png,train,pantheon,4
6345,06345.png,train,hofburg_imperial_palace,5
6346,06346.png,train,berlin_cathedral,6
6347,06347.png,train,hagia_sophia,7
6348,06348.png,train,gaudi_casa_batllo_barcelona,8
6349,06349.png,train,st_stephen_cathedral_vienna,9
6350,06350.png,train,colosseum,0
6351,06351.png,train,petronas_towers,1
6352,06352.png,train,rialto_bridge,2
6353,06353.png,train,museu_nacional_dart_de_catalunya,3
6354,06354.png,train,pantheon,4
6355,06355.png,train,hofburg_imperial_palace,5
6356,06356.png,train,berlin_cathedral,6
6357,06357.png,train,hagia_sophia,7
6358,06358.png,train,gaudi_casa_batllo_barcelona,8
6359,06359.png,train,st_stephen_cathedral_vienna,9
6360,06360.png,train,colosseum,0
6361,06361.png,train,petronas_towers,1
6362,06362.png,train,rialto_bridge,2
6363,06363.png,train,museu_nacional_dart_de_catalunya,3
6364,06364.png,train,pantheon,4
6365,06365.png,train,hofburg_imperial_palace,5
6366,06366.png,train,berlin_cathedral,6
6367,06367.png,train,hagia_sophia,7
6368,06368.png,train,gaudi_casa_batllo_barcelona,8
6369,06369.png,train,st_stephen_cathedral_vienna,9
6370,06370.png,train,colosseum,0
6371,06371.png,train,petronas_towers,1
6372,06372.png,train,rialto_bridge,2
6373,06373.png,train,museu_nacional_dart_de_catalunya,3
6374,06374.png,train,pantheon,4
6375,06375.png,train,hofburg_imperial_palace,5
6376,06376.png,train,berlin_cathedral,6
6377,06377.png,train,hagia_sophia,7
6378,06378.png,train,gaudi_casa_batllo_barcelona,8
6379,06379.png,train,st_stephen_cathedral_vienna,9
6380,06380.png,train,colosseum,0
6381,06381.png,train,petronas_towers,1
6382,06382.png,train,rialto_bridge,2
6383,06383.png,train,museu_nacional_dart_de_catalunya,3
6384,06384.png,train,pantheon,4
6385,06385.png,train,hofburg_imperial_palace,5
6386,06386.png,train,berlin_cathedral,6
6387,06387.png,train,hagia_sophia,7
6388,06388.png,train,gaudi_casa_batllo_barcelona,8
6389,06389.png,train,st_stephen_cathedral_vienna,9
6390,06390.png,train,colosseum,0
6391,06391.png,train,petronas_towers,1
6392,06392.png,train,rialto_bridge,2
6393,06393.png,train,museu_nacional_dart_de_catalunya,3
6394,06394.png,train,pantheon,4
6395,06395.png,train,hofburg_imperial_palace,5
6396,06396.png,train,berlin_cathedral,6
6397,06397.png,train,hagia_sophia,7
6398,06398.png,train,gaudi_casa_batllo_barcelona,8
6399,06399.png,train,st_stephen_cathedral_vienna,9
6400,06400.png,train,colosseum,0
6401,06401.png,train,petronas_towers,1
6402,06402.png,train,rialto_bridge,2
6403,06403.png,train,museu_nacional_dart_de_catalunya,3
6404,06404.png,train,pantheon,4
6405,06405.png,train,hofburg_imperial_palace,5
6406,06406.png,train,berlin_cathedral,6
6407,06407.png,train,hagia_sophia,7
6408,06408.png,train,gaudi_casa_batllo_barcelona,8
6409,06409.png,train,st_stephen_cathedral_vienna,9
6410,06410.png,train,colosseum,0
6411,06411.png,train,petronas_towers,1
6412,06412.png,train,rialto_bridge,2
6413,06413.png,train,museu_nacional_dart_de_catalunya,3
6414,06414.png,train,pantheon,4
6415,06415.png,train,hofburg_imperial_palace,5
6416,06416.png,train,berlin_cathedral,6
6417,06417.png,train,hagia_sophia,7
6418,06418.png,train,gaudi_casa_batllo_barcelona,8
6419,06419.png,train,st_stephen_cathedral_vienna,9
6420,06420.png,train,colosseum,0
6421,06421.png,train,petronas_towers,1
6422,06422.png,train,rialto_bridge,2
6423,06423.png,train,museu_nacional_dart_de_catalunya,3
6424,06424.png,train,pantheon,4
6425,06425.png,train,hofburg_imperial_palace,5
6426,06426.png,train,berlin_cathedral,6
6427,06427.png,train,hagia_sophia,7
6428,06428.png,train,gaudi_casa_batllo_barcelona,8
6429,06429.png,train,st_stephen_cathedral_vienna,9
6430,06430.png,train,colosseum,0
6431,06431.png,train,petronas_towers,1
6432,06432.png,train,rialto_bridge,2
6433,06433.png,train,museu_nacional_dart_de_catalunya,3
6434,06434.png,train,pantheon,4
6435,06435.png,train,hofburg_imperial_palace,5
6436,06436.png,train,berlin_cathedral,6
6437,06437.png,train,hagia_sophia,7
6438,06438.png,train,gaudi_casa_batllo_barcelona,8
6439,06439.png,train,st_stephen_cathedral_vienna,9
6440,06440.png,train,colosseum,0
6441,06441.png,train,petronas_towers,1
6442,06442.png,train,rialto_bridge,2
6443,06443.png,train,museu_nacional_dart_de_catalunya,3
6444,06444.png,train,pantheon,4
6445,06445.png,train,hofburg_imperial_palace,5
6446,06446.png,train,berlin_cathedral,6
6447,06447.png,train,hagia_sophia,7
6448,06448.png,train,gaudi_casa_batllo_barcelona,8
6449,06449.png,train,st_stephen_cathedral_vienna,9
6450,06450.png,train,colosseum,0
6451,06451.png,train,petronas_towers,1
6452,06452.png,train,rialto_bridge,2
6453,06453.png,train,museu_nacional_dart_de_catalunya,3
6454,06454.png,train,pantheon,4
6455,06455.png,train,hofburg_imperial_palace,5
6456,06456.png,train,berlin_cathedral,6
6457,06457.png,train,hagia_sophia,7
6458,06458.png,train,gaudi_casa_batllo_barcelona,8
6459,06459.png,train,st_stephen_cathedral_vienna,9
6460,06460.png,train,colosseum,0
6461,06461.png,train,petronas_towers,1
6462,06462.png,train,rialto_bridge,2
6463,06463.png,train,museu_nacional_dart_de_catalunya,3
6464,06464.png,train,pantheon,4
6465,06465.png,train,hofburg_imperial_palace,5
6466,06466.png,train,berlin_cathedral,6
6467,06467.png,train,hagia_sophia,7
6468,06468.png,train,gaudi_casa_batllo_barcelona,8
6469,06469.png,train,st_stephen_cathedral_vienna,9
6470,06470.png,train,colosseum,0
6471,06471.png,train,petronas_towers,1
6472,06472.png,train,rialto_bridge,2
6473,06473.png,train,museu_nacional_dart_de_catalunya,3
6474,06474.png,train,pantheon,4
6475,06475.png,train,hofburg_imperial_palace,5
6476,06476.png,train,berlin_cathedral,6
6477,06477.png,train,hagia_sophia,7
6478,06478.png,train,gaudi_casa_batllo_barcelona,8
6479,06479.png,train,st_stephen_cathedral_vienna,9
6480,06480.png,train,colosseum,0
6481,06481.png,train,petronas_towers,1
6482,06482.png,train,rialto_bridge,2
6483,06483.png,train,museu_nacional_dart_de_catalunya,3
6484,06484.png,train,pantheon,4
6485,06485.png,train,hofburg_imperial_palace,5
6486,06486.png,train,berlin_cathedral,6
6487,06487.png,train,hagia_sophia,7
6488,06488.png,train,gaudi_casa_batllo_barcelona,8
6489,06489.png,train,st_stephen_cathedral_vienna,9
6490,06490.png,train,colosseum,0
6491,06491.png,train,petronas_towers,1
6492,06492.png,train,rialto_bridge,2
6493,06493.png,train,museu_nacional_dart_de_catalunya,3
6494,06494.png,train,pantheon,4
6495,06495.png,train,hofburg_imperial_palace,5
6496,06496.png,train,berlin_cathedral,6
6497,06497.png,train,hagia_sophia,7
6498,06498.png,train,gaudi_casa_batllo_barcelona,8
6499,06499.png,train,st_stephen_cathedral_vienna,9
6500,06500.png,train,colosseum,0
6501,06501.png,train,petronas_towers,1
6502,06502.png,train,rialto_bridge,2
6503,06503.png,train,museu_nacional_dart_de_catalunya,3
6504,06504.png,train,pantheon,4
6505,06505.png,train,hofburg_imperial_palace,5
6506,06506.png,train,berlin_cathedral,6
6507,06507.png,train,hagia_sophia,7
6508,06508.png,train,gaudi_casa_batllo_barcelona,8
6509,06509.png,train,st_stephen_cathedral_vienna,9
6510,06510.png,train,colosseum,0
6511,06511.png,train,petronas_towers,1
6512,06512.png,train,rialto_bridge,2
6513,06513.png,train,museu_nacional_dart_de_catalunya,3
6514,06514.png,train,pantheon,4
6515,06515.png,train,hofburg_imperial_palace,5
6516,06516.png,train,berlin_cathedral,6
6517,06517.png,train,hagia_sophia,7
6518,06518.png,train,gaudi_casa_batllo_barcelona,8
6519,06519.png,train,st_stephen_cathedral_vienna,9
6520,06520.png,train,colosseum,0
6521,06521.png,train,petronas_towers,1
6522,06522.png,train,rialto_bridge,2
6523,06523.png,train,museu_nacional_dart_de_catalunya,3
6524,06524.png,train,pantheon,4
6525,06525.png,train,hofburg_imperial_palace,5
6526,06526.png,train,berlin_cathedral,6
6527,06527.png,train,hagia_sophia,7
6528,06528.png,train,gaudi_casa_batllo_barcelona,8
6529,06529.png,train,st_stephen_cathedral_vienna,9
6530,06530.png,train,colosseum,0
6531,06531.png,train,petronas_towers,1
6532,06532.png,train,rialto_bridge,2
6533,06533.png,train,museu_nacional_dart_de_catalunya,3
6534,06534.png,train,pantheon,4
6535,06535.png,train,hofburg_imperial_palace,5
6536,06536.png,train,berlin_cathedral,6
6537,06537.png,train,hagia_sophia,7
6538,06538.png,train,gaudi_casa_batllo_barcelona,8
6539,06539.png,train,st_stephen_cathedral_vienna,9
6540,06540.png,train,colosseum,0
6541,06541.png,train,petronas_towers,1
6542,06542.png,train,rialto_bridge,2
6543,06543.png,train,museu_nacional_dart_de_catalunya,3
6544,06544.png,train,pantheon,4
6545,06545.png,train,hofburg_imperial_palace,5
6546,06546.png,train,berlin_cathedral,6
6547,06547.png,train,hagia_sophia,7
6548,06548.png,train,gaudi_casa_batllo_barcelona,8
6549,06549.png,train,st_stephen_cathedral_vienna,9
6550,06550.png,train,colosseum,0
6551,06551.png,train,petronas_towers,1
6552,06552.png,train,rialto_bridge,2
6553,06553.png,train,museu_nacional_dart_de_catalunya,3
6554,06554.png,train,pantheon,4
6555,06555.png,train,hofburg_imperial_palace,5
6556,06556.png,train,berlin_cathedral,6
6557,06557.png,train,hagia_sophia,7
6558,06558.png,train,gaudi_casa_batllo_barcelona,8
6559,06559.png,train,st_stephen_cathedral_vienna,9
6560,06560.png,train,colosseum,0
6561,06561.png,train,petronas_towers,1
6562,06562.png,train,rialto_bridge,2
6563,06563.png,train,museu_nacional_dart_de_catalunya,3
6564,06564.png,train,pantheon,4
6565,06565.png,train,hofburg_imperial_palace,5
6566,06566.png,train,berlin_cathedral,6
6567,06567.png,train,hagia_sophia,7
6568,06568.png,train,gaudi_casa_batllo_barcelona,8
6569,06569.png,train,st_stephen_cathedral_vienna,9
6570,06570.png,train,colosseum,0
6571,06571.png,train,petronas_towers,1
6572,06572.png,train,rialto_bridge,2
6573,06573.png,train,museu_nacional_dart_de_catalunya,3
6574,06574.png,train,pantheon,4
6575,06575.png,train,hofburg_imperial_palace,5
6576,06576.png,train,berlin_cathedral,6
6577,06577.png,train,hagia_sophia,7
6578,06578.png,train,gaudi_casa_batllo_barcelona,8
6579,06579.png,train,st_stephen_cathedral_vienna,9
6580,06580.png,train,colosseum,0
6581,06581.png,train,petronas_towers,1
6582,06582.png,train,rialto_bridge,2
6583,06583.png,train,museu_nacional_dart_de_catalunya,3
6584,06584.png,train,pantheon,4
6585,06585.png,train,hofburg_imperial_palace,5
6586,06586.png,train,berlin_cathedral,6
6587,06587.png,train,hagia_sophia,7
6588,06588.png,train,gaudi_casa_batllo_barcelona,8
6589,06589.png,train,st_stephen_cathedral_vienna,9
6590,06590.png,train,colosseum,0
6591,06591.png,train,petronas_towers,1
6592,06592.png,train,rialto_bridge,2
6593,06593.png,train,museu_nacional_dart_de_catalunya,3
6594,06594.png,train,pantheon,4
6595,06595.png,train,hofburg_imperial_palace,5
6596,06596.png,train,berlin_cathedral,6
6597,06597.png,train,hagia_sophia,7
6598,06598.png,train,gaudi_casa_batllo_barcelona,8
6599,06599.png,train,st_stephen_cathedral_vienna,9
6600,06600.png,train,colosseum,0
6601,06601.png,train,petronas_towers,1
6602,06602.png,train,rialto_bridge,2
6603,06603.png,train,museu_nacional_dart_de_catalunya,3
6604,06604.png,train,pantheon,4
6605,06605.png,train,hofburg_imperial_palace,5
6606,06606.png,train,berlin_cathedral,6
6607,06607.png,train,hagia_sophia,7
6608,06608.png,train,gaudi_casa_batllo_barcelona,8
6609,06609.png,train,st_stephen_cathedral_vienna,9
6610,06610.png,train,colosseum,0
6611,06611.png,train,petronas_towers,1
6612,06612.png,train,rialto_bridge,2
6613,06613.png,train,museu_nacional_dart_de_catalunya,3
6614,06614.png,train,pantheon,4
6615,06615.png,train,hofburg_imperial_palace,5
6616,06616.png,train,berlin_cathedral,6
6617,06617.png,train,hagia_sophia,7
6618,06618.png,train,gaudi_casa_batllo_barcelona,8
6619,06619.png,train,st_stephen_cathedral_vienna,9
6620,06620.png,train,colosseum,0
6621,06621.png,train,petronas_towers,1
6622,06622.png,train,rialto_bridge,2
6623,06623.png,train,museu_nacional_dart_de_catalunya,3
6624,06624.png,train,pantheon,4
6625,06625.png,train,hofburg_imperial_palace,5
6626,06626.png,train,berlin_cathedral,6
6627,06627.png,train,hagia_sophia,7
6628,06628.png,train,gaudi_casa_batllo_barcelona,8
6629,06629.png,train,st_stephen_cathedral_vienna,9
6630,06630.png,train,colosseum,0
6631,06631.png,train,petronas_towers,1
6632,06632.png,train,rialto_bridge,2
6633,06633.png,train,museu_nacional_dart_de_catalunya,3
6634,06634.png,train,pantheon,4
6635,06635.png,train,hofburg_imperial_palace,5
6636,06636.png,train,berlin_cathedral,6
6637,06637.png,train,hagia_sophia,7
6638,06638.png,train,gaudi_casa_batllo_barcelona,8
6639,06639.png,train,st_stephen_cathedral_vienna,9
6640,06640.png,train,colosseum,0
6641,06641.png,train,petronas_towers,1
6642,06642.png,train,rialto_bridge,2
6643,06643.png,train,museu_nacional_dart_de_catalunya,3
6644,06644.png,train,pantheon,4
6645,06645.png,train,hofburg_imperial_palace,5
6646,06646.png,train,berlin_cathedral,6
6647,06647.png,train,hagia_sophia,7
6648,06648.png,train,gaudi_casa_batllo_barcelona,8
6649,06649.png,train,st_stephen_cathedral_vienna,9
6650,06650.png,train,colosseum,0
6651,06651.png,train,petronas_towers,1
6652,06652.png,train,rialto_bridge,2
6653,06653.png,train,museu_nacional_dart_de_catalunya,3
6654,06654.png,train,pantheon,4
6655,06655.png,train,hofburg_imperial_palace,5
6656,06656.png,train,berlin_cathedral,6
6657,06657.png,train,hagia_sophia,7
6658,06658.png,train,gaudi_casa_batllo_barcelona,8
6659,06659.png,train,st_stephen_cathedral_vienna,9
6660,06660.png,train,colosseum,0
6661,06661.png,train,petronas_towers,1
6662,06662.png,train,rialto_bridge,2
6663,06663.png,train,museu_nacional_dart_de_catalunya,3
6664,06664.png,train,pantheon,4
6665,06665.png,train,hofburg_imperial_palace,5
6666,06666.png,train,berlin_cathedral,6
6667,06667.png,train,hagia_sophia,7
6668,06668.png,train,gaudi_casa_batllo_barcelona,8
6669,06669.png,train,st_stephen_cathedral_vienna,9
6670,06670.png,train,colosseum,0
6671,06671.png,train,petronas_towers,1
6672,06672.png,train,rialto_bridge,2
6673,06673.png,train,museu_nacional_dart_de_catalunya,3
6674,06674.png,train,pantheon,4
6675,06675.png,train,hofburg_imperial_palace,5
6676,06676.png,train,berlin_cathedral,6
6677,06677.png,train,hagia_sophia,7
6678,06678.png,train,gaudi_casa_batllo_barcelona,8
6679,06679.png,train,st_stephen_cathedral_vienna,9
6680,06680.png,train,colosseum,0
6681,06681.png,train,petronas_towers,1
6682,06682.png,train,rialto_bridge,2
6683,06683.png,train,museu_nacional_dart_de_catalunya,3
6684,06684.png,train,pantheon,4
6685,06685.png,train,hofburg_imperial_palace,5
6686,06686.png,train,berlin_cathedral,6
6687,06687.png,train,hagia_sophia,7
6688,06688.png,train,gaudi_casa_batllo_barcelona,8
6689,06689.png,train,st_stephen_cathedral_vienna,9
6690,06690.png,train,colosseum,0
6691,06691.png,train,petronas_towers,1
6692,06692.png,train,rialto_bridge,2
6693,06693.png,train,museu_nacional_dart_de_catalunya,3
6694,06694.png,train,pantheon,4
6695,06695.png,train,hofburg_imperial_palace,5
6696,06696.png,train,berlin_cathedral,6
6697,06697.png,train,hagia_sophia,7
6698,06698.png,train,gaudi_casa_batllo_barcelona,8
6699,06699.png,train,st_stephen_cathedral_vienna,9
6700,06700.png,train,colosseum,0
6701,06701.png,train,petronas_towers,1
6702,06702.png,train,rialto_bridge,2
6703,06703.png,train,museu_nacional_dart_de_catalunya,3
6704,06704.png,train,pantheon,4
6705,06705.png,train,hofburg_imperial_palace,5
6706,06706.png,train,berlin_cathedral,6
6707,06707.png,train,hagia_sophia,7
6708,06708.png,train,gaudi_casa_batllo_barcelona,8
6709,06709.png,train,st_stephen_cathedral_vienna,9
6710,06710.png,train,colosseum,0
6711,06711.png,train,petronas_towers,1
6712,06712.png,train,rialto_bridge,2
6713,06713.png,train,museu_nacional_dart_de_catalunya,3
6714,06714.png,train,pantheon,4
6715,06715.png,train,hofburg_imperial_palace,5
6716,06716.png,train,berlin_cathedral,6
6717,06717.png,train,hagia_sophia,7
6718,06718.png,train,gaudi_casa_batllo_barcelona,8
6719,06719.png,train,st_stephen_cathedral_vienna,9
6720,06720.png,train,colosseum,0
6721,06721.png,train,petronas_towers,1
6722,06722.png,train,rialto_bridge,2
6723,06723.png,train,museu_nacional_dart_de_catalunya,3
6724,06724.png,train,pantheon,4
6725,06725.png,train,hofburg_imperial_palace,5
6726,06726.png,train,berlin_cathedral,6
6727,06727.png,train,hagia_sophia,7
6728,06728.png,train,gaudi_casa_batllo_barcelona,8
6729,06729.png,train,st_stephen_cathedral_vienna,9
6730,06730.png,train,colosseum,0
6731,06731.png,train,petronas_towers,1
6732,06732.png,train,rialto_bridge,2
6733,06733.png,train,museu_nacional_dart_de_catalunya,3
6734,06734.png,train,pantheon,4
6735,06735.png,train,hofburg_imperial_palace,5
6736,06736.png,train,berlin_cathedral,6
6737,06737.png,train,hagia_sophia,7
6738,06738.png,train,gaudi_casa_batllo_barcelona,8
6739,06739.png,train,st_stephen_cathedral_vienna,9
6740,06740.png,train,colosseum,0
6741,06741.png,train,petronas_towers,1
6742,06742.png,train,rialto_bridge,2
6743,06743.png,train,museu_nacional_dart_de_catalunya,3
6744,06744.png,train,pantheon,4
6745,06745.png,train,hofburg_imperial_palace,5
6746,06746.png,train,berlin_cathedral,6
6747,06747.png,train,hagia_sophia,7
6748,06748.png,train,gaudi_casa_batllo_barcelona,8
6749,06749.png,train,st_stephen_cathedral_vienna,9
6750,06750.png,train,colosseum,0
6751,06751.png,train,petronas_towers,1
6752,06752.png,train,rialto_bridge,2
6753,06753.png,train,museu_nacional_dart_de_catalunya,3
6754,06754.png,train,pantheon,4
6755,06755.png,train,hofburg_imperial_palace,5
6756,06756.png,train,berlin_cathedral,6
6757,06757.png,train,hagia_sophia,7
6758,06758.png,train,gaudi_casa_batllo_barcelona,8
6759,06759.png,train,st_stephen_cathedral_vienna,9
6760,06760.png,train,colosseum,0
6761,06761.png,train,petronas_towers,1
6762,06762.png,train,rialto_bridge,2
6763,06763.png,train,museu_nacional_dart_de_catalunya,3
6764,06764.png,train,pantheon,4
6765,06765.png,train,hofburg_imperial_palace,5
6766,06766.png,train,berlin_cathedral,6
6767,06767.png,train,hagia_sophia,7
6768,06768.png,train,gaudi_casa_batllo_barcelona,8
6769,06769.png,train,st_stephen_cathedral_vienna,9
6770,06770.png,train,colosseum,0
6771,06771.png,train,petronas_towers,1
6772,06772.png,train,rialto_bridge,2
6773,06773.png,train,museu_nacional_dart_de_catalunya,3
6774,06774.png,train,pantheon,4
6775,06775.png,train,hofburg_imperial_palace,5
6776,06776.png,train,berlin_cathedral,6
6777,06777.png,train,hagia_sophia,7
6778,06778.png,train,gaudi_casa_batllo_barcelona,8
6779,06779.png,train,st_stephen_cathedral_vienna,9
6780,06780.png,train,colosseum,0
6781,06781.png,train,petronas_towers,1
6782,06782.png,train,rialto_bridge,2
6783,06783.png,train,museu_nacional_dart_de_catalunya,3
6784,06784.png,train,pantheon,4
6785,06785.png,train,hofburg_imperial_palace,5
6786,06786.png,train,berlin_cathedral,6
6787,06787.png,train,hagia_sophia,7
6788,06788.png,train,gaudi_casa_batllo_barcelona,8
6789,06789.png,train,st_stephen_cathedral_vienna,9
6790,06790.png,train,colosseum,0
6791,06791.png,train,petronas_towers,1
6792,06792.png,train,rialto_bridge,2
6793,06793.png,train,museu_nacional_dart_de_catalunya,3
6794,06794.png,train,pantheon,4
6795,06795.png,train,hofburg_imperial_palace,5
6796,06796.png,train,berlin_cathedral,6
6797,06797.png,train,hagia_sophia,7
6798,06798.png,train,gaudi_casa_batllo_barcelona,8
6799,06799.png,train,st_stephen_cathedral_vienna,9
6800,06800.png,train,colosseum,0
6801,06801.png,train,petronas_towers,1
6802,06802.png,train,rialto_bridge,2
6803,06803.png,train,museu_nacional_dart_de_catalunya,3
6804,06804.png,train,pantheon,4
6805,06805.png,train,hofburg_imperial_palace,5
6806,06806.png,train,berlin_cathedral,6
6807,06807.png,train,hagia_sophia,7
6808,06808.png,train,gaudi_casa_batllo_barcelona,8
6809,06809.png,train,st_stephen_cathedral_vienna,9
6810,06810.png,train,colosseum,0
